Date,Source,Site ID,POC,Daily Max 1-hour NO2 Concentration,Units,Daily AQI Value,Local Site Name,Daily Obs Count,Percent Complete,AQS Parameter Code,AQS Parameter Description,Method Code,CBSA Code,CBSA Name,State FIPS Code,State,County FIPS Code,County,Site Latitude,Site Longitude
3/31/2024,AQS,350450018,1,6.5,ppb,6,,24,100,42602,Nitrogen dioxide (NO2),74,22140,"Farmington, NM",35,New Mexico,45,San Juan,36.80973516,-107.6521917
4/1/2024,AQS,350450018,1,6.4,ppb,6,,22,92,42602,Nitrogen dioxide (NO2),74,22140,"Farmington, NM",35,New Mexico,45,San Juan,36.80973516,-107.6521917
4/2/2024,AQS,350450018,1,14.6,ppb,13,,24,100,42602,Nitrogen dioxide (NO2),74,22140,"Farmington, NM",35,New Mexico,45,San Juan,36.80973516,-107.6521917
4/3/2024,AQS,350450018,1,16.2,ppb,15,,24,100,42602,Nitrogen dioxide (NO2),74,22140,"Farmington, NM",35,New Mexico,45,San Juan,36.80973516,-107.6521917
4/4/2024,AQS,350450018,1,12.2,ppb,11,,24,100,42602,Nitrogen dioxide (NO2),74,22140,"Farmington, NM",35,New Mexico,45,San Juan,36.80973516,-107.6521917
4/5/2024,AQS,350450018,1,8,ppb,8,,24,100,42602,Nitrogen dioxide (NO2),74,22140,"Farmington, NM",35,New Mexico,45,San Juan,36.80973516,-107.6521917
4/6/2024,AQS,350450018,1,4.8,ppb,4,,24,100,42602,Nitrogen dioxide (NO2),74,22140,"Farmington, NM",35,New Mexico,45,San Juan,36.80973516,-107.6521917
4/7/2024,AQS,350450018,1,10.1,ppb,9,,24,100,42602,Nitrogen dioxide (NO2),74,22140,"Farmington, NM",35,New Mexico,45,San Juan,36.80973516,-107.6521917
4/8/2024,AQS,350450018,1,13.5,ppb,12,,22,92,42602,Nitrogen dioxide (NO2),74,22140,"Farmington, NM",35,New Mexico,45,San Juan,36.80973516,-107.6521917
4/9/2024,AQS,350450018,1,6.3,ppb,6,,24,100,42602,Nitrogen dioxide (NO2),74,22140,"Farmington, NM",35,New Mexico,45,San Juan,36.80973516,-107.6521917
4/10/2024,AQS,350450018,1,14.6,ppb,13,,24,100,42602,Nitrogen dioxide (NO2),74,22140,"Farmington, NM",35,New Mexico,45,San Juan,36.80973516,-107.6521917
4/11/2024,AQS,350450018,1,14.8,ppb,13,,24,100,42602,Nitrogen dioxide (NO2),74,22140,"Farmington, NM",35,New Mexico,45,San Juan,36.80973516,-107.6521917
4/12/2024,AQS,350450018,1,11.6,ppb,10,,24,100,42602,Nitrogen dioxide (NO2),74,22140,"Farmington, NM",35,New Mexico,45,San Juan,36.80973516,-107.6521917
4/13/2024,AQS,350450018,1,10.2,ppb,9,,24,100,42602,Nitrogen dioxide (NO2),74,22140,"Farmington, NM",35,New Mexico,45,San Juan,36.80973516,-107.6521917
4/14/2024,AQS,350450018,1,10.7,ppb,9,,24,100,42602,Nitrogen dioxide (NO2),74,22140,"Farmington, NM",35,New Mexico,45,San Juan,36.80973516,-107.6521917
4/15/2024,AQS,350450018,1,6.1,ppb,6,,22,92,42602,Nitrogen dioxide (NO2),74,22140,"Farmington, NM",35,New Mexico,45,San Juan,36.80973516,-107.6521917
4/16/2024,AQS,350450018,1,15.3,ppb,14,,24,100,42602,Nitrogen dioxide (NO2),74,22140,"Farmington, NM",35,New Mexico,45,San Juan,36.80973516,-107.6521917
4/17/2024,AQS,350450018,1,11.2,ppb,10,,24,100,42602,Nitrogen dioxide (NO2),74,22140,"Farmington, NM",35,New Mexico,45,San Juan,36.80973516,-107.6521917
4/18/2024,AQS,350450018,1,17.9,ppb,16,,23,96,42602,Nitrogen dioxide (NO2),74,22140,"Farmington, NM",35,New Mexico,45,San Juan,36.80973516,-107.6521917
4/19/2024,AQS,350450018,1,13.8,ppb,12,,24,100,42602,Nitrogen dioxide (NO2),74,22140,"Farmington, NM",35,New Mexico,45,San Juan,36.80973516,-107.6521917
4/20/2024,AQS,350450018,1,20.6,ppb,19,,24,100,42602,Nitrogen dioxide (NO2),74,22140,"Farmington, NM",35,New Mexico,45,San Juan,36.80973516,-107.6521917
4/21/2024,AQS,350450018,1,15.7,ppb,14,,24,100,42602,Nitrogen dioxide (NO2),74,22140,"Farmington, NM",35,New Mexico,45,San Juan,36.80973516,-107.6521917
4/22/2024,AQS,350450018,1,13.5,ppb,12,,22,92,42602,Nitrogen dioxide (NO2),74,22140,"Farmington, NM",35,New Mexico,45,San Juan,36.80973516,-107.6521917
4/23/2024,AQS,350450018,1,15.4,ppb,14,,24,100,42602,Nitrogen dioxide (NO2),74,22140,"Farmington, NM",35,New Mexico,45,San Juan,36.80973516,-107.6521917
4/24/2024,AQS,350450018,1,11.7,ppb,10,,24,100,42602,Nitrogen dioxide (NO2),74,22140,"Farmington, NM",35,New Mexico,45,San Juan,36.80973516,-107.6521917
4/25/2024,AQS,350450018,1,15.3,ppb,14,,24,100,42602,Nitrogen dioxide (NO2),74,22140,"Farmington, NM",35,New Mexico,45,San Juan,36.80973516,-107.6521917
4/26/2024,AQS,350450018,1,11,ppb,10,,24,100,42602,Nitrogen dioxide (NO2),74,22140,"Farmington, NM",35,New Mexico,45,San Juan,36.80973516,-107.6521917
4/27/2024,AQS,350450018,1,9.2,ppb,8,,24,100,42602,Nitrogen dioxide (NO2),74,22140,"Farmington, NM",35,New Mexico,45,San Juan,36.80973516,-107.6521917
4/28/2024,AQS,350450018,1,8.8,ppb,8,,24,100,42602,Nitrogen dioxide (NO2),74,22140,"Farmington, NM",35,New Mexico,45,San Juan,36.80973516,-107.6521917
4/29/2024,AQS,350450018,1,30.9,ppb,28,,20,83,42602,Nitrogen dioxide (NO2),74,22140,"Farmington, NM",35,New Mexico,45,San Juan,36.80973516,-107.6521917
4/30/2024,AQS,350450018,1,15.5,ppb,14,,24,100,42602,Nitrogen dioxide (NO2),74,22140,"Farmington, NM",35,New Mexico,45,San Juan,36.80973516,-107.6521917
5/1/2024,AQS,350450018,1,14.5,ppb,13,,24,100,42602,Nitrogen dioxide (NO2),74,22140,"Farmington, NM",35,New Mexico,45,San Juan,36.80973516,-107.6521917
5/2/2024,AQS,350450018,1,13.4,ppb,12,,24,100,42602,Nitrogen dioxide (NO2),74,22140,"Farmington, NM",35,New Mexico,45,San Juan,36.80973516,-107.6521917
5/3/2024,AQS,350450018,1,13.3,ppb,12,,24,100,42602,Nitrogen dioxide (NO2),74,22140,"Farmington, NM",35,New Mexico,45,San Juan,36.80973516,-107.6521917
5/4/2024,AQS,350450018,1,14.4,ppb,13,,24,100,42602,Nitrogen dioxide (NO2),74,22140,"Farmington, NM",35,New Mexico,45,San Juan,36.80973516,-107.6521917
5/5/2024,AQS,350450018,1,9.4,ppb,8,,24,100,42602,Nitrogen dioxide (NO2),74,22140,"Farmington, NM",35,New Mexico,45,San Juan,36.80973516,-107.6521917
5/6/2024,AQS,350450018,1,5.5,ppb,5,,22,92,42602,Nitrogen dioxide (NO2),74,22140,"Farmington, NM",35,New Mexico,45,San Juan,36.80973516,-107.6521917
5/7/2024,AQS,350450018,1,15.7,ppb,14,,24,100,42602,Nitrogen dioxide (NO2),74,22140,"Farmington, NM",35,New Mexico,45,San Juan,36.80973516,-107.6521917
5/8/2024,AQS,350450018,1,6.6,ppb,6,,24,100,42602,Nitrogen dioxide (NO2),74,22140,"Farmington, NM",35,New Mexico,45,San Juan,36.80973516,-107.6521917
5/9/2024,AQS,350450018,1,13.5,ppb,12,,24,100,42602,Nitrogen dioxide (NO2),74,22140,"Farmington, NM",35,New Mexico,45,San Juan,36.80973516,-107.6521917
5/10/2024,AQS,350450018,1,6.3,ppb,6,,24,100,42602,Nitrogen dioxide (NO2),74,22140,"Farmington, NM",35,New Mexico,45,San Juan,36.80973516,-107.6521917
5/11/2024,AQS,350450018,1,8.6,ppb,8,,24,100,42602,Nitrogen dioxide (NO2),74,22140,"Farmington, NM",35,New Mexico,45,San Juan,36.80973516,-107.6521917
5/12/2024,AQS,350450018,1,8.1,ppb,8,,24,100,42602,Nitrogen dioxide (NO2),74,22140,"Farmington, NM",35,New Mexico,45,San Juan,36.80973516,-107.6521917
5/13/2024,AQS,350450018,1,11.7,ppb,10,,22,92,42602,Nitrogen dioxide (NO2),74,22140,"Farmington, NM",35,New Mexico,45,San Juan,36.80973516,-107.6521917
5/14/2024,AQS,350450018,1,10.1,ppb,9,,24,100,42602,Nitrogen dioxide (NO2),74,22140,"Farmington, NM",35,New Mexico,45,San Juan,36.80973516,-107.6521917
5/15/2024,AQS,350450018,1,10.1,ppb,9,,24,100,42602,Nitrogen dioxide (NO2),74,22140,"Farmington, NM",35,New Mexico,45,San Juan,36.80973516,-107.6521917
5/16/2024,AQS,350450018,1,14.7,ppb,13,,23,96,42602,Nitrogen dioxide (NO2),74,22140,"Farmington, NM",35,New Mexico,45,San Juan,36.80973516,-107.6521917
5/17/2024,AQS,350450018,1,11,ppb,10,,24,100,42602,Nitrogen dioxide (NO2),74,22140,"Farmington, NM",35,New Mexico,45,San Juan,36.80973516,-107.6521917
5/18/2024,AQS,350450018,1,15,ppb,14,,24,100,42602,Nitrogen dioxide (NO2),74,22140,"Farmington, NM",35,New Mexico,45,San Juan,36.80973516,-107.6521917
5/19/2024,AQS,350450018,1,11.8,ppb,10,,24,100,42602,Nitrogen dioxide (NO2),74,22140,"Farmington, NM",35,New Mexico,45,San Juan,36.80973516,-107.6521917
5/20/2024,AQS,350450018,1,15.6,ppb,14,,22,92,42602,Nitrogen dioxide (NO2),74,22140,"Farmington, NM",35,New Mexico,45,San Juan,36.80973516,-107.6521917
5/21/2024,AQS,350450018,1,8,ppb,8,,24,100,42602,Nitrogen dioxide (NO2),74,22140,"Farmington, NM",35,New Mexico,45,San Juan,36.80973516,-107.6521917
5/22/2024,AQS,350450018,1,9.5,ppb,8,,24,100,42602,Nitrogen dioxide (NO2),74,22140,"Farmington, NM",35,New Mexico,45,San Juan,36.80973516,-107.6521917
5/23/2024,AQS,350450018,1,10.2,ppb,9,,24,100,42602,Nitrogen dioxide (NO2),74,22140,"Farmington, NM",35,New Mexico,45,San Juan,36.80973516,-107.6521917
5/24/2024,AQS,350450018,1,8.6,ppb,8,,24,100,42602,Nitrogen dioxide (NO2),74,22140,"Farmington, NM",35,New Mexico,45,San Juan,36.80973516,-107.6521917
5/25/2024,AQS,350450018,1,11.3,ppb,10,,24,100,42602,Nitrogen dioxide (NO2),74,22140,"Farmington, NM",35,New Mexico,45,San Juan,36.80973516,-107.6521917
5/26/2024,AQS,350450018,1,7.7,ppb,7,,24,100,42602,Nitrogen dioxide (NO2),74,22140,"Farmington, NM",35,New Mexico,45,San Juan,36.80973516,-107.6521917
5/27/2024,AQS,350450018,1,9.4,ppb,8,,22,92,42602,Nitrogen dioxide (NO2),74,22140,"Farmington, NM",35,New Mexico,45,San Juan,36.80973516,-107.6521917
5/28/2024,AQS,350450018,1,6.1,ppb,6,,24,100,42602,Nitrogen dioxide (NO2),74,22140,"Farmington, NM",35,New Mexico,45,San Juan,36.80973516,-107.6521917
5/29/2024,AQS,350450018,1,16.2,ppb,15,,24,100,42602,Nitrogen dioxide (NO2),74,22140,"Farmington, NM",35,New Mexico,45,San Juan,36.80973516,-107.6521917
5/30/2024,AQS,350450018,1,15.1,ppb,14,,24,100,42602,Nitrogen dioxide (NO2),74,22140,"Farmington, NM",35,New Mexico,45,San Juan,36.80973516,-107.6521917
5/31/2024,AQS,350450018,1,8.8,ppb,8,,24,100,42602,Nitrogen dioxide (NO2),74,22140,"Farmington, NM",35,New Mexico,45,San Juan,36.80973516,-107.6521917
6/1/2024,AQS,350450018,1,9.6,ppb,8,,24,100,42602,Nitrogen dioxide (NO2),74,22140,"Farmington, NM",35,New Mexico,45,San Juan,36.80973516,-107.6521917
6/2/2024,AQS,350450018,1,19.5,ppb,18,,24,100,42602,Nitrogen dioxide (NO2),74,22140,"Farmington, NM",35,New Mexico,45,San Juan,36.80973516,-107.6521917
6/3/2024,AQS,350450018,1,13.5,ppb,12,,22,92,42602,Nitrogen dioxide (NO2),74,22140,"Farmington, NM",35,New Mexico,45,San Juan,36.80973516,-107.6521917
6/4/2024,AQS,350450018,1,30.1,ppb,28,,21,88,42602,Nitrogen dioxide (NO2),74,22140,"Farmington, NM",35,New Mexico,45,San Juan,36.80973516,-107.6521917
6/5/2024,AQS,350450018,1,12.4,ppb,11,,24,100,42602,Nitrogen dioxide (NO2),74,22140,"Farmington, NM",35,New Mexico,45,San Juan,36.80973516,-107.6521917
6/6/2024,AQS,350450018,1,15.4,ppb,14,,20,83,42602,Nitrogen dioxide (NO2),74,22140,"Farmington, NM",35,New Mexico,45,San Juan,36.80973516,-107.6521917
6/7/2024,AQS,350450018,1,15.5,ppb,14,,24,100,42602,Nitrogen dioxide (NO2),74,22140,"Farmington, NM",35,New Mexico,45,San Juan,36.80973516,-107.6521917
6/8/2024,AQS,350450018,1,12.4,ppb,11,,24,100,42602,Nitrogen dioxide (NO2),74,22140,"Farmington, NM",35,New Mexico,45,San Juan,36.80973516,-107.6521917
6/9/2024,AQS,350450018,1,13,ppb,12,,24,100,42602,Nitrogen dioxide (NO2),74,22140,"Farmington, NM",35,New Mexico,45,San Juan,36.80973516,-107.6521917
6/10/2024,AQS,350450018,1,3.6,ppb,3,,22,92,42602,Nitrogen dioxide (NO2),74,22140,"Farmington, NM",35,New Mexico,45,San Juan,36.80973516,-107.6521917
6/11/2024,AQS,350450018,1,8.6,ppb,8,,24,100,42602,Nitrogen dioxide (NO2),74,22140,"Farmington, NM",35,New Mexico,45,San Juan,36.80973516,-107.6521917
6/12/2024,AQS,350450018,1,9.4,ppb,8,,24,100,42602,Nitrogen dioxide (NO2),74,22140,"Farmington, NM",35,New Mexico,45,San Juan,36.80973516,-107.6521917
6/13/2024,AQS,350450018,1,13.9,ppb,12,,24,100,42602,Nitrogen dioxide (NO2),74,22140,"Farmington, NM",35,New Mexico,45,San Juan,36.80973516,-107.6521917
6/14/2024,AQS,350450018,1,7.1,ppb,7,,24,100,42602,Nitrogen dioxide (NO2),74,22140,"Farmington, NM",35,New Mexico,45,San Juan,36.80973516,-107.6521917
6/15/2024,AQS,350450018,1,9.7,ppb,8,,24,100,42602,Nitrogen dioxide (NO2),74,22140,"Farmington, NM",35,New Mexico,45,San Juan,36.80973516,-107.6521917
6/16/2024,AQS,350450018,1,10,ppb,9,,24,100,42602,Nitrogen dioxide (NO2),74,22140,"Farmington, NM",35,New Mexico,45,San Juan,36.80973516,-107.6521917
6/17/2024,AQS,350450018,1,11.2,ppb,10,,22,92,42602,Nitrogen dioxide (NO2),74,22140,"Farmington, NM",35,New Mexico,45,San Juan,36.80973516,-107.6521917
6/18/2024,AQS,350450018,1,13,ppb,12,,24,100,42602,Nitrogen dioxide (NO2),74,22140,"Farmington, NM",35,New Mexico,45,San Juan,36.80973516,-107.6521917
6/19/2024,AQS,350450018,1,8.6,ppb,8,,24,100,42602,Nitrogen dioxide (NO2),74,22140,"Farmington, NM",35,New Mexico,45,San Juan,36.80973516,-107.6521917
6/20/2024,AQS,350450018,1,5,ppb,5,,24,100,42602,Nitrogen dioxide (NO2),74,22140,"Farmington, NM",35,New Mexico,45,San Juan,36.80973516,-107.6521917
6/21/2024,AQS,350450018,1,4.5,ppb,4,,24,100,42602,Nitrogen dioxide (NO2),74,22140,"Farmington, NM",35,New Mexico,45,San Juan,36.80973516,-107.6521917
6/22/2024,AQS,350450018,1,5.3,ppb,5,,24,100,42602,Nitrogen dioxide (NO2),74,22140,"Farmington, NM",35,New Mexico,45,San Juan,36.80973516,-107.6521917
6/23/2024,AQS,350450018,1,7.3,ppb,7,,24,100,42602,Nitrogen dioxide (NO2),74,22140,"Farmington, NM",35,New Mexico,45,San Juan,36.80973516,-107.6521917
6/24/2024,AQS,350450018,1,8.3,ppb,8,,22,92,42602,Nitrogen dioxide (NO2),74,22140,"Farmington, NM",35,New Mexico,45,San Juan,36.80973516,-107.6521917
6/25/2024,AQS,350450018,1,7.1,ppb,7,,24,100,42602,Nitrogen dioxide (NO2),74,22140,"Farmington, NM",35,New Mexico,45,San Juan,36.80973516,-107.6521917
6/26/2024,AQS,350450018,1,9.2,ppb,8,,24,100,42602,Nitrogen dioxide (NO2),74,22140,"Farmington, NM",35,New Mexico,45,San Juan,36.80973516,-107.6521917
6/27/2024,AQS,350450018,1,4,ppb,4,,24,100,42602,Nitrogen dioxide (NO2),74,22140,"Farmington, NM",35,New Mexico,45,San Juan,36.80973516,-107.6521917
6/28/2024,AQS,350450018,1,8.7,ppb,8,,24,100,42602,Nitrogen dioxide (NO2),74,22140,"Farmington, NM",35,New Mexico,45,San Juan,36.80973516,-107.6521917
6/29/2024,AQS,350450018,1,10.9,ppb,9,,24,100,42602,Nitrogen dioxide (NO2),74,22140,"Farmington, NM",35,New Mexico,45,San Juan,36.80973516,-107.6521917
6/30/2024,AQS,350450018,1,3.7,ppb,3,,24,100,42602,Nitrogen dioxide (NO2),74,22140,"Farmington, NM",35,New Mexico,45,San Juan,36.80973516,-107.6521917
1/1/2024,AQS,350450020,1,1.3,ppb,1,Chaco Culture NHP - Radio Repeater,23,96,42602,Nitrogen dioxide (NO2),74,22140,"Farmington, NM",35,New Mexico,45,San Juan,36.035,-107.904167
1/2/2024,AQS,350450020,1,3.2,ppb,3,Chaco Culture NHP - Radio Repeater,24,100,42602,Nitrogen dioxide (NO2),74,22140,"Farmington, NM",35,New Mexico,45,San Juan,36.035,-107.904167
1/3/2024,AQS,350450020,1,1.6,ppb,1,Chaco Culture NHP - Radio Repeater,24,100,42602,Nitrogen dioxide (NO2),74,22140,"Farmington, NM",35,New Mexico,45,San Juan,36.035,-107.904167
1/4/2024,AQS,350450020,1,2.5,ppb,2,Chaco Culture NHP - Radio Repeater,23,96,42602,Nitrogen dioxide (NO2),74,22140,"Farmington, NM",35,New Mexico,45,San Juan,36.035,-107.904167
1/5/2024,AQS,350450020,1,2.8,ppb,2,Chaco Culture NHP - Radio Repeater,24,100,42602,Nitrogen dioxide (NO2),74,22140,"Farmington, NM",35,New Mexico,45,San Juan,36.035,-107.904167
1/6/2024,AQS,350450020,1,1.9,ppb,1,Chaco Culture NHP - Radio Repeater,24,100,42602,Nitrogen dioxide (NO2),74,22140,"Farmington, NM",35,New Mexico,45,San Juan,36.035,-107.904167
1/7/2024,AQS,350450020,1,1.4,ppb,1,Chaco Culture NHP - Radio Repeater,23,96,42602,Nitrogen dioxide (NO2),74,22140,"Farmington, NM",35,New Mexico,45,San Juan,36.035,-107.904167
1/8/2024,AQS,350450020,1,1.6,ppb,1,Chaco Culture NHP - Radio Repeater,24,100,42602,Nitrogen dioxide (NO2),74,22140,"Farmington, NM",35,New Mexico,45,San Juan,36.035,-107.904167
1/9/2024,AQS,350450020,1,1.3,ppb,1,Chaco Culture NHP - Radio Repeater,24,100,42602,Nitrogen dioxide (NO2),74,22140,"Farmington, NM",35,New Mexico,45,San Juan,36.035,-107.904167
1/10/2024,AQS,350450020,1,1.4,ppb,1,Chaco Culture NHP - Radio Repeater,23,96,42602,Nitrogen dioxide (NO2),74,22140,"Farmington, NM",35,New Mexico,45,San Juan,36.035,-107.904167
1/11/2024,AQS,350450020,1,1.2,ppb,1,Chaco Culture NHP - Radio Repeater,24,100,42602,Nitrogen dioxide (NO2),74,22140,"Farmington, NM",35,New Mexico,45,San Juan,36.035,-107.904167
1/12/2024,AQS,350450020,1,0.9,ppb,0,Chaco Culture NHP - Radio Repeater,24,100,42602,Nitrogen dioxide (NO2),74,22140,"Farmington, NM",35,New Mexico,45,San Juan,36.035,-107.904167
1/13/2024,AQS,350450020,1,1.6,ppb,1,Chaco Culture NHP - Radio Repeater,23,96,42602,Nitrogen dioxide (NO2),74,22140,"Farmington, NM",35,New Mexico,45,San Juan,36.035,-107.904167
1/14/2024,AQS,350450020,1,0.9,ppb,0,Chaco Culture NHP - Radio Repeater,24,100,42602,Nitrogen dioxide (NO2),74,22140,"Farmington, NM",35,New Mexico,45,San Juan,36.035,-107.904167
1/15/2024,AQS,350450020,1,0.4,ppb,0,Chaco Culture NHP - Radio Repeater,24,100,42602,Nitrogen dioxide (NO2),74,22140,"Farmington, NM",35,New Mexico,45,San Juan,36.035,-107.904167
1/16/2024,AQS,350450020,1,0.4,ppb,0,Chaco Culture NHP - Radio Repeater,23,96,42602,Nitrogen dioxide (NO2),74,22140,"Farmington, NM",35,New Mexico,45,San Juan,36.035,-107.904167
1/17/2024,AQS,350450020,1,0.7,ppb,0,Chaco Culture NHP - Radio Repeater,24,100,42602,Nitrogen dioxide (NO2),74,22140,"Farmington, NM",35,New Mexico,45,San Juan,36.035,-107.904167
1/18/2024,AQS,350450020,1,0.7,ppb,0,Chaco Culture NHP - Radio Repeater,24,100,42602,Nitrogen dioxide (NO2),74,22140,"Farmington, NM",35,New Mexico,45,San Juan,36.035,-107.904167
1/19/2024,AQS,350450020,1,0.6,ppb,0,Chaco Culture NHP - Radio Repeater,23,96,42602,Nitrogen dioxide (NO2),74,22140,"Farmington, NM",35,New Mexico,45,San Juan,36.035,-107.904167
1/20/2024,AQS,350450020,1,1,ppb,1,Chaco Culture NHP - Radio Repeater,24,100,42602,Nitrogen dioxide (NO2),74,22140,"Farmington, NM",35,New Mexico,45,San Juan,36.035,-107.904167
1/21/2024,AQS,350450020,1,0.8,ppb,0,Chaco Culture NHP - Radio Repeater,24,100,42602,Nitrogen dioxide (NO2),74,22140,"Farmington, NM",35,New Mexico,45,San Juan,36.035,-107.904167
1/22/2024,AQS,350450020,1,0.4,ppb,0,Chaco Culture NHP - Radio Repeater,23,96,42602,Nitrogen dioxide (NO2),74,22140,"Farmington, NM",35,New Mexico,45,San Juan,36.035,-107.904167
1/23/2024,AQS,350450020,1,0.7,ppb,0,Chaco Culture NHP - Radio Repeater,24,100,42602,Nitrogen dioxide (NO2),74,22140,"Farmington, NM",35,New Mexico,45,San Juan,36.035,-107.904167
1/24/2024,AQS,350450020,1,0.5,ppb,0,Chaco Culture NHP - Radio Repeater,24,100,42602,Nitrogen dioxide (NO2),74,22140,"Farmington, NM",35,New Mexico,45,San Juan,36.035,-107.904167
1/25/2024,AQS,350450020,1,0.6,ppb,0,Chaco Culture NHP - Radio Repeater,23,96,42602,Nitrogen dioxide (NO2),74,22140,"Farmington, NM",35,New Mexico,45,San Juan,36.035,-107.904167
1/26/2024,AQS,350450020,1,4.5,ppb,4,Chaco Culture NHP - Radio Repeater,24,100,42602,Nitrogen dioxide (NO2),74,22140,"Farmington, NM",35,New Mexico,45,San Juan,36.035,-107.904167
1/27/2024,AQS,350450020,1,1.8,ppb,1,Chaco Culture NHP - Radio Repeater,24,100,42602,Nitrogen dioxide (NO2),74,22140,"Farmington, NM",35,New Mexico,45,San Juan,36.035,-107.904167
1/28/2024,AQS,350450020,1,2.8,ppb,2,Chaco Culture NHP - Radio Repeater,23,96,42602,Nitrogen dioxide (NO2),74,22140,"Farmington, NM",35,New Mexico,45,San Juan,36.035,-107.904167
1/29/2024,AQS,350450020,1,2.3,ppb,2,Chaco Culture NHP - Radio Repeater,24,100,42602,Nitrogen dioxide (NO2),74,22140,"Farmington, NM",35,New Mexico,45,San Juan,36.035,-107.904167
1/30/2024,AQS,350450020,1,1.1,ppb,1,Chaco Culture NHP - Radio Repeater,24,100,42602,Nitrogen dioxide (NO2),74,22140,"Farmington, NM",35,New Mexico,45,San Juan,36.035,-107.904167
1/31/2024,AQS,350450020,1,1.1,ppb,1,Chaco Culture NHP - Radio Repeater,23,96,42602,Nitrogen dioxide (NO2),74,22140,"Farmington, NM",35,New Mexico,45,San Juan,36.035,-107.904167
2/1/2024,AQS,350450020,1,0.9,ppb,0,Chaco Culture NHP - Radio Repeater,24,100,42602,Nitrogen dioxide (NO2),74,22140,"Farmington, NM",35,New Mexico,45,San Juan,36.035,-107.904167
2/2/2024,AQS,350450020,1,0.4,ppb,0,Chaco Culture NHP - Radio Repeater,24,100,42602,Nitrogen dioxide (NO2),74,22140,"Farmington, NM",35,New Mexico,45,San Juan,36.035,-107.904167
2/3/2024,AQS,350450020,1,0.2,ppb,0,Chaco Culture NHP - Radio Repeater,23,96,42602,Nitrogen dioxide (NO2),74,22140,"Farmington, NM",35,New Mexico,45,San Juan,36.035,-107.904167
2/4/2024,AQS,350450020,1,3.3,ppb,3,Chaco Culture NHP - Radio Repeater,24,100,42602,Nitrogen dioxide (NO2),74,22140,"Farmington, NM",35,New Mexico,45,San Juan,36.035,-107.904167
2/5/2024,AQS,350450020,1,0.9,ppb,0,Chaco Culture NHP - Radio Repeater,24,100,42602,Nitrogen dioxide (NO2),74,22140,"Farmington, NM",35,New Mexico,45,San Juan,36.035,-107.904167
2/6/2024,AQS,350450020,1,1.7,ppb,1,Chaco Culture NHP - Radio Repeater,23,96,42602,Nitrogen dioxide (NO2),74,22140,"Farmington, NM",35,New Mexico,45,San Juan,36.035,-107.904167
2/7/2024,AQS,350450020,1,0.5,ppb,0,Chaco Culture NHP - Radio Repeater,24,100,42602,Nitrogen dioxide (NO2),74,22140,"Farmington, NM",35,New Mexico,45,San Juan,36.035,-107.904167
2/8/2024,AQS,350450020,1,0.6,ppb,0,Chaco Culture NHP - Radio Repeater,24,100,42602,Nitrogen dioxide (NO2),74,22140,"Farmington, NM",35,New Mexico,45,San Juan,36.035,-107.904167
2/9/2024,AQS,350450020,1,0.9,ppb,0,Chaco Culture NHP - Radio Repeater,23,96,42602,Nitrogen dioxide (NO2),74,22140,"Farmington, NM",35,New Mexico,45,San Juan,36.035,-107.904167
2/10/2024,AQS,350450020,1,2.9,ppb,2,Chaco Culture NHP - Radio Repeater,24,100,42602,Nitrogen dioxide (NO2),74,22140,"Farmington, NM",35,New Mexico,45,San Juan,36.035,-107.904167
2/11/2024,AQS,350450020,1,2.3,ppb,2,Chaco Culture NHP - Radio Repeater,24,100,42602,Nitrogen dioxide (NO2),74,22140,"Farmington, NM",35,New Mexico,45,San Juan,36.035,-107.904167
2/12/2024,AQS,350450020,1,2.1,ppb,2,Chaco Culture NHP - Radio Repeater,23,96,42602,Nitrogen dioxide (NO2),74,22140,"Farmington, NM",35,New Mexico,45,San Juan,36.035,-107.904167
2/13/2024,AQS,350450020,1,1.1,ppb,1,Chaco Culture NHP - Radio Repeater,24,100,42602,Nitrogen dioxide (NO2),74,22140,"Farmington, NM",35,New Mexico,45,San Juan,36.035,-107.904167
2/14/2024,AQS,350450020,1,0.8,ppb,0,Chaco Culture NHP - Radio Repeater,24,100,42602,Nitrogen dioxide (NO2),74,22140,"Farmington, NM",35,New Mexico,45,San Juan,36.035,-107.904167
2/15/2024,AQS,350450020,1,1.2,ppb,1,Chaco Culture NHP - Radio Repeater,23,96,42602,Nitrogen dioxide (NO2),74,22140,"Farmington, NM",35,New Mexico,45,San Juan,36.035,-107.904167
2/16/2024,AQS,350450020,1,1,ppb,1,Chaco Culture NHP - Radio Repeater,24,100,42602,Nitrogen dioxide (NO2),74,22140,"Farmington, NM",35,New Mexico,45,San Juan,36.035,-107.904167
2/17/2024,AQS,350450020,1,0.9,ppb,0,Chaco Culture NHP - Radio Repeater,24,100,42602,Nitrogen dioxide (NO2),74,22140,"Farmington, NM",35,New Mexico,45,San Juan,36.035,-107.904167
2/18/2024,AQS,350450020,1,0.7,ppb,0,Chaco Culture NHP - Radio Repeater,23,96,42602,Nitrogen dioxide (NO2),74,22140,"Farmington, NM",35,New Mexico,45,San Juan,36.035,-107.904167
2/19/2024,AQS,350450020,1,0.7,ppb,0,Chaco Culture NHP - Radio Repeater,24,100,42602,Nitrogen dioxide (NO2),74,22140,"Farmington, NM",35,New Mexico,45,San Juan,36.035,-107.904167
